Hidden-Treasure
    12-12   "Elven Power Bow (R 48, DD 6)"
)

Magic-Sword
(   1D12
    1-3     "Magic Sword (WS +1, S 0)"
    4-6     "Magic Sword (WS 0, S +1)"
    7-8     "Magic Sword (WS +1, S +1)"
    9-9     "Magic Sword (WS +2, S +1)"
    10-10   "Magic Sword (WS +1, S +2)"
    11-11   "Magic Sword (WS +2, S +2)"
    12-12   "Rune Sword (WS +2, S +2)"
)
            
Magic-Armour
(   2D12
    2-6     "Magic Leather Armour (Sp 0, BS -1, T +1)"
    7-10    "Magic Leather Armour (Sp -1, BS -1, T +2)"
    11-13   "Magic Chain Armour (Sp -2, BS -1, T +3)"
    14-15   "Magic Chain Armour (Sp -1, BS -1, T +2)"
    16-17   "Magic Chain Armour (Sp 0, BS 0, T +1)"
    18-19   "Magic Plate Armour (Sp -2, BS -2, T +4)"
    20-20   "Magic Mithril Armour (Sp 0, BS 0, T +3)"
    21-21   "Magic Enchanted Armour (Sp 0, BS 0, T +5)"
    22-22   "Magic Dwarven Armour (Sp -2, BS -2, T +5)"
    23-24   "Magic Elven Armour (Sp -1, BS 0, T +4)"
)

Treasure-Chest
(   1D12
    1-1     "Treasure Chest:" & "Treasure Map"
    2-2     "Treasure Chest:" & "6 Arrows and 20 Gold Crowns"
    3-3     "Treasure Chest:" & "10 Feet Rope and 30 Gold Crowns"
    4-4     "Treasure Chest:" & "2 Flasks Greek Fire"
    5-5     "Treasure Chest:" & "50 Gold Crowns"
    6-6     "Treasure Chest:" & "100 Gold Crowns"
    7-7     "Treasure Chest:" & "150 Gold Crowns"
    8-8     "Treasure Chest:" & "Screech Bug and 50 Gold Crowns"
    9-9     "Treasure Chest:" & "Rat Poison and 50 Gold Crowns"
   10-10    "Treasure Chest:" & "200 Gold Crowns"
   11-11    "Treasure Chest:" & Magic-Potion() & "and 50 Gold Crowns"
   12-12    "Treasure Chest:" & Magic-Treasure()
)

Spell
(   2D12
    2-3     "Inferno of Doom"
    4-4     "Power of the Phoenix"
    5-5     "Swift Wind"
    6-6     "Still Air"
    7-8     "Lightning Bold"
    9-10    "Choke"
    11-11   "Flames of Death"
    12-12   "Flames of the Phoenix"
    13-13   "Open Window"
    14-14   "Dragon Armour"
    15-15   "Flaming Skull of Terror"
    16-17   "Fireball"
    18-19   "Courage"
    20-21   "Flight"
    22-22   "Flaming Hand of Destruction"
    23-24   "The Bright Key"
)

Charges
(   1D12
    1-1     "(1 Charge)"
    2-2     "(2 Charges)"
    3-3     "(3 Charges)"
    4-4     "(4 Charges)"
    5-5     "(5 Charges)"
    6-6     "(6 Charges)"
    7-7     "(7 Charges)"
    8-8     "(8 Charges)"
    9-9     "(9 Charges)"
    10-10   "(10 Charges)"
    11-11   "(11 Charges)"
    12-12   "(12 Charges)"
)

