                6-6     "6 Spore Pods:"
                7-7     "7 Spore Pods:"
                8-8     "8 Spore Pods:"
                9-9     "9 Spore Pods:"
               10-10    "10 Spore Pods:"
               11-11    "11 Spore Pods:"
               12-12    "12 Spore Pods:"
            ) &
            (   1D12
                1-2     "Deadly Toxin"
                3-4     "Soporific Spores"
                5-6     "Inert"
                7-8     "Stimulant (DD +1)"
                9-10    "Accelerant (Sp +4)"
               11-12    "Regenerative (heals 1D6 Wounds)"
            )
)

Grate
(   1D12
    1-12    Grate & "Deck Grating, a crawlspace below" & Sub-Section()
)

Pool
(   1D12
    1-12    Pool &
            (   1D12
                1-6     "Coolant Pool (Sp halved)"
                7-9     "Coolant Pool: contaminated (1 Wound per turn in contact)"
               10-11    "Coolant Pool: something surfaces" & Wandering-Monsters()
               12-12    "Coolant Pool: a sealed crate at the bottom" & Supply-Crate()
            )
)

Magic-Circle
(   1D12
    1-12    Magic-Circle &
            (   1D12
                1-1     "Teleport Pad: misfires (scatter 1D6 sections, 1 Wound)"
                2-2     "Teleport Pad: it brings something in" & Wandering-Monsters()
                3-6     "Teleport Pad: dead, no power"
                7-9     "Teleport Pad: live, one jump to any explored section"
               10-11    "Teleport Pad: Mechanicus shrine attached (heals 1D6 Wounds, once)"
               12-12    "Teleport Pad: a direct line to the strike cruiser (1 Fate Point)"
            )
)

Trapdoor
(   1D12
    1-12    Trapdoor & "Access Hatch" &
            (   1D12
                1-1     Chest-Trap()
                2-3     Sub-Section()
                4-6     "Maintenance Crawl:" &
                        (   1D12
                            1-2     "Fungal Spores"
                            3-6     "Empty"
                            7-11    "A dead rating, 25 Points on the body"
                           12-12    "Something is waiting in the crawl:" & Lurker()
                        )
                7-9     "Nothing"
               10-12    "Drop Shaft Down"
            )
)

Throne
(   1D12
    1-12    Throne & "Command Throne of the Sentinel" & Wandering-Monsters()
)

Sub-Section
(   1D12
    1-12    "Sub-Section" &
            (   1D12
                1-6     "Normal:" & Normal()
                7-8     "Hazard:" &
                        (   1D12
                            1-1     Room-Furnish() & Wandering-Monsters()
                            2-2     Survivor()
                            3-3     Room-Furnish() & Wandering-Monsters()
                            4-4     Statue()
                            5-5     Vermin()
                            6-6     Mould()
                            7-7     Mushrooms()
                            8-8     Room-Furnish() & Wandering-Monsters()
                            9-9     Pool()
                           10-10    Magic-Circle()
                           11-11    Moths()
                           12-12    Throne()
                        ) & Hidden-Treasure()
                9-10    "Lair: " & Lair()
               11-12    "Objective Room: " & Quest()
            )
)
