   11-11    "a vox cipher (listen in on one enemy patrol)"
   12-12    "the station's distress beacon key"
   13-13    "an Inquisitorial seal, unbroken"
   14-14    "a xenos linguistic primer (Eldar)"
   15-15    "the Magos Rubrica of the Core"
   16-17    "damage reports from Deck 5"
   18-19    "a tally of the dead"
   20-21    "Chapter honours owed to this station"
   22-22    "a warning, in High Gothic, not to go below"
   23-24    "the true name of what sleeps in the Core"
)

Medicae
(   1D12
    1-4     "Medi-Pack (heals 4 Wounds)"
    5-8     "Combat Stimms (S +1 and Sp +2 for 1D6 turns)"
    9-10    "Narthecium Vial (heals 6 Wounds)"
   11-11    "Pain Suppressor (ignore the next 3 Wounds taken)"
   12-12    "Apothecary's Reductor (revive one fallen Marine on a 10+)"
)

Grenades
(   1D12
    1-4     "4 Frag Grenades (DD 4, blast)"
    5-5     "2 Krak Grenades (DD 8, single target)"
    6-7     "2 Melta Bombs (DD 12 against Dreadnoughts and doors)"
    8-8     "1 Vortex Grenade (removes anything it hits)"
    9-11    "4 Smoke Grenades (block line of sight for 1D6 turns)"
   12-12    "2 Photon Flash Grenades (blind all in the section)"
)

Sidearm
(   1D12
    1-4     "Bolt Pistol (R 16, DD 4)"
    5-7     "Plasma Pistol (R 20, DD 6, overheats on a 1)"
    8-9     "Inferno Pistol (R 8, DD 9)"
   10-11    "Hand Flamer (R 12, DD 5, template)"
   12-12    "Master-Crafted Bolt Pistol (R 20, DD 5, BS +1)"
)

Close-Combat-Weapon
(   1D12
    1-3     "Combat Knife (WS 0, S 0)"
    4-6     "Chainsword (WS 0, S +1)"
    7-8     "Power Axe (WS +1, S +1)"
    9-9     "Power Sword (WS +2, S +1)"
   10-10    "Power Glove (WS +1, S +2)"
   11-11    "Thunder Hammer (WS +1, S +3, target loses next turn)"
   12-12    "Relic Blade of the Chapter (WS +2, S +2)"
)

Power-Armour
(   2D12
    2-6     "Scout Carapace (Sp 0, BS -1, T +1)"
    7-10    "Mark VI Corvus Plate (Sp -1, BS -1, T +2)"
   11-13    "Mark VII Aquila Plate (Sp -2, BS -1, T +3)"
   14-15    "Mark VII Aquila Plate (Sp -1, BS -1, T +2)"
   16-17    "Mark IV Maximus Plate (Sp 0, BS 0, T +1)"
   18-19    "Terminator Plate (Sp -2, BS -2, T +4)"
   20-20    "Artificer Plate (Sp 0, BS 0, T +3)"
   21-21    "Sanctified Plate of the Chapter (Sp 0, BS 0, T +5)"
   22-22    "Tactical Dreadnought Plate (Sp -2, BS -2, T +5)"
   23-24    "Eldar Wraithbone Harness (Sp -1, BS 0, T +4)"
)

Supply-Crate
(   1D12
    1-1     "Supply Crate:" & "Deck plans of Sentinel V"
    2-2     "Supply Crate:" & "1 Heavy Weapon reload and 20 Points"
    3-3     "Supply Crate:" & "40 Feet of Cable and 30 Points"
    4-4     "Supply Crate:" & "2 Flamer Canisters"
    5-5     "Supply Crate:" & "50 Points"
    6-6     "Supply Crate:" & "100 Points"
    7-7     "Supply Crate:" & "150 Points"
    8-8     "Supply Crate:" & "Auspex Scanner and 50 Points"
    9-9     "Supply Crate:" & "Anti-Toxin Injector and 50 Points"
   10-10    "Supply Crate:" & "200 Points"
   11-11    "Supply Crate:" & Medicae() & "and 50 Points"
   12-12    "Supply Crate:" & Rare-Equipment()
)
