
Monster-Magic-Treasure
    1-4     "Ogre (50 Gold Crowns)"
    5-8     "Ogre (80 Gold Crowns)"
    9-11    "Ogre (100 Gold Crowns)"
    12-12   "Ogre (120 Gold Crowns)"
)

Troll
(   1D12
    1-4     "Troll (60 Gold Crowns)"
    5-8     "Troll (90 Gold Crowns)"
    9-11    "Troll (120 Gold Crowns)" & Monster-Magic-Treasure()
    12-12   "Troll (150 Gold Crowns)" & Monster-Magic-Treasure()
)

Fimir
(   1D12
    1-4     "Fimir (50 Gold Crowns)"
    5-8     "Fimir (70 Gold Crowns)"
    9-11    "Fimir (100 Gold Crowns)" & Monster-Magic-Treasure()
    12-12   "Fimir (120 Gold Crowns)" & Monster-Magic-Treasure()
)

Undead-Champion
(   1D12
    1-4     "Undead Champion (40 Gold Crowns)"
    5-8     "Undead Champion (60 Gold Crowns)"
    9-11    "Undead Champion (70 Gold Crowns)"
    12-12   "Undead Champion (90 Gold Crowns)" & Monster-Magic-Treasure()
)

Zombie
(   1D12
    1-4     "Zombie (0 Gold Crowns)"
    5-8     "Zombie (10 Gold Crowns)"
    9-11    "Zombie (10 Gold Crowns)"
    12-12   "Zombie (20 Gold Crowns)"
)

Skeleton
(   1D12
    1-4     "Skeleton (10 Gold Crowns)"
    5-8     "Skeleton (10 Gold Crowns)"
    9-11    "Skeleton (10 Gold Crowns)"
    12-12   "Skeleton (20 Gold Crowns)"
)

Mummy
(   1D12
    1-4     "Mummy (0 Gold Crowns)"
    5-8     "Mummy (20 Gold Crowns)"
    9-11    "Mummy (40 Gold Crowns)"
    12-12   "Mummy (100 Gold Crowns)"
)


Ghoul
(   1D12
    1-4     "Ghoul (10 Gold Crowns)"
    5-8     "Ghoul (20 Gold Crowns)"
    9-11    "Ghoul (25 Gold Crowns)"
    12-12   "Ghoul (30 Gold Crowns)"
)

Wight
(   1D12
    1-4     "Wight (60 Gold Crowns)"
    5-8     "Wight (80 Gold Crowns)" & Monster-Magic-Treasure()
    9-11    "Wight (100 Gold Crowns)" & Monster-Magic-Treasure()
    12-12   "Wight (120 Gold Crowns)" & Monster-Magic-Treasure()
)

Liche
(   1D12
    1-4     "Liche (90 Gold Crowns)"
    5-8     "Liche (120 Gold Crowns)" & Monster-Magic-Treasure()
    9-11    "Liche (150 Gold Crowns)" & Monster-Magic-Treasure()
    12-12   "Liche (200 Gold Crowns)" & Monster-Magic-Treasure()
)

Vampire
(   1D12
    1-4     "Vampire (100 Gold Crowns)"
    5-8     "Vampire (140 Gold Crowns)" & Monster-Magic-Treasure()
    9-11    "Vampire (170 Gold Crowns)" & Monster-Magic-Treasure()
    12-12   "Vampire (200 Gold Crowns)" & Monster-Magic-Treasure()
)

Beastman
(   1D12
    1-4     "Beastman (10 Gold Crowns)"
    5-8     "Beastman (20 Gold Crowns)"
    9-11    "Beastman (25 Gold Crowns)"
    12-12   "Beastman (30 Gold Crowns)"
)

Beastman-Sentry
(   1D12
    1-4     "Beastman Sentry (10 Gold Crowns)"
    5-8     "Beastman Sentry (20 Gold Crowns)"
    9-11    "Beastman Sentry (30 Gold Crowns)"
    12-12   "Beastman Sentry (40 Gold Crowns)"
)

Beastman-Champion
(   1D12
    1-4     "Beastman Champion (20 Gold Crowns)"
    5-8     "Beastman Champion (40 Gold Crowns)"
    9-11    "Beastman Champion (60 Gold Crowns)"
    12-12   "Beastman Champion (60 Gold Crowns)" & Monster-Magic-Treasure()
)

Beastman-Warlord
(   1D12
    1-4     "Beastman Warlord (50 Gold Crowns)"
    5-8     "Beastman Warlord (80 Gold Crowns)"
    9-11    "Beastman Warlord (100 Gold Crowns)"
    12-12   "Beastman Warlord (120 Gold Crowns)" & Monster-Magic-Treasure()
)

