Hazards-Matrix
                2-2     "Magic Cricle: Summoning" & Wandering-Monsters()
                3-6     "Magic Cricle: Nothing Happens"
                7-9     "Magic Cricle: Magical Power"
                10-11   "Magic Cricle: Healing"
                12-12   "Magic Cricle: Fate"
            )
)

Trapdoor
(   1D12
    1-12    Trapdoor & "Trapdoor" &
            (   1D12
                1-1     Chest-Trap()
                2-3     Room()
            
                4-6     "Crypt:" &
                (   1D12
                    1-2     "Mould Spores"
                    3-6     "Empty"
                    7-11    "Golden Ring: 25 Gold"
                    12-12   "Undead Skaven (WS 6, T 12, S 6, W 1, DD 6)"
                )
                7-9     "Nothing"
                10-12   "Stairs-Down"
            )
)

Throne
(   1D12
    1-12    Throne & "Throne" & Wandering-Monsters()
)

Room
(   1D12
    1-12    "Sub-Room" &
            (   1D12
                1-6     "Normal:" & Normal()
                7-8     "Hazard:" &
                        (   1D12
                            1-1     Room-Furnish() & Wandering-Monsters()
                            2-2     Non-Player-Character()
                            3-3     Chasm()
                            4-4     Statue()
                            5-5     & ; Rats-or-Bats
                                    (   1D12
                                        1-6     Rats()
                                        7-12    Bats()
                                    )
                            6-6     Mould()
                            7-7     Mushrooms()
                            8-8     Room-Furnish() & Wandering-Monsters()
                            9-9     Pool()
                           10-10    Magic-Circle()
                           11-11    Room-Furnish() & Wandering-Monsters()
                           12-12    Throne()
                        ) & Hidden-Treasure()
                9-10    "Lair: " & Lair()
                11-12   "Quest Room" & Quest()
            )
)
